Kód produktu;Název;Nákupní cena;Prodejní cena;Mare Kè;Mare %;Multishop
147323/265501;Samolepky plastické - zvíøátka, koèky, kosmonauti, dinosauøi;6.78;16.11;9.33;57.91;60
147323/265502;Samolepky plastické - zvíøátka, koèky, kosmonauti, dinosauøi;9.68;16.4;6.72;40.98;45
147323/266205;Samolepky plastické - zvíøátka, koèky, kosmonauti, dinosauøi;9.0;16.4;7.4;45.12;50
147323/266206;Samolepky plastické - zvíøátka, koèky, kosmonauti, dinosauøi;9.68;16.4;6.72;40.98;45
147323/266207;Samolepky plastické - zvíøátka, koèky, kosmonauti, dinosauøi;6.78;16.11;9.33;57.91;60
147323/266208;Samolepky plastické - zvíøátka, koèky, kosmonauti, dinosauøi;9.68;16.4;6.72;40.98;45
147323/266209;Samolepky plastické - zvíøátka, koèky, kosmonauti, dinosauøi;6.78;16.11;9.33;57.91;60
147323/266210;Samolepky plastické - zvíøátka, koèky, kosmonauti, dinosauøi;9.68;16.4;6.72;40.98;45
147323/266211;Samolepky plastické - zvíøátka, koèky, kosmonauti, dinosauøi;6.78;16.11;9.33;57.91;60
147323/266212;Samolepky plastické - zvíøátka, koèky, kosmonauti, dinosauøi;9.68;16.4;6.72;40.98;45
147323/266213;Samolepky plastické - zvíøátka, koèky, kosmonauti, dinosauøi;6.78;16.11;9.33;57.91;60
147323/266214;Samolepky plastické - zvíøátka, koèky, kosmonauti, dinosauøi;6.78;16.11;9.33;57.91;60
147323/266215;Samolepky plastické - zvíøátka, koèky, kosmonauti, dinosauøi;9.68;16.4;6.72;40.98;45
147323/266216;Samolepky plastické - zvíøátka, koèky, kosmonauti, dinosauøi;9.68;16.4;6.72;40.98;45
147323/266217;Samolepky plastické - zvíøátka, koèky, kosmonauti, dinosauøi;9.68;16.4;6.72;40.98;45
147323/266218;Samolepky plastické - zvíøátka, koèky, kosmonauti, dinosauøi;9.68;16.4;6.72;40.98;45
147323/266219;Samolepky plastické - zvíøátka, koèky, kosmonauti, dinosauøi;9.68;16.4;6.72;40.98;45
147323/266220;Samolepky plastické - zvíøátka, koèky, kosmonauti, dinosauøi;9.68;16.4;6.72;40.98;45
147323/266221;Samolepky plastické - zvíøátka, koèky, kosmonauti, dinosauøi;6.78;16.11;9.33;57.91;60
147323/266222;Samolepky plastické - zvíøátka, koèky, kosmonauti, dinosauøi;9.68;16.4;6.72;40.98;45
147323/266223;Samolepky plastické - zvíøátka, koèky, kosmonauti, dinosauøi;9.68;16.4;6.72;40.98;45
147324/265500;Samolepky plastické - zvíøátka, koèky, kosmonauti, dinosauøi;6.78;104.9;98.12;93.54;95
147324/265501;Samolepky plastické - zvíøátka, koèky, kosmonauti, dinosauøi;6.78;104.9;98.12;93.54;95
147324/266207;Samolepky plastické - zvíøátka, koèky, kosmonauti, dinosauøi;6.78;104.9;98.12;93.54;95
147324/266209;Samolepky plastické - zvíøátka, koèky, kosmonauti, dinosauøi;6.78;104.9;98.12;93.54;95
147324/266211;Samolepky plastické - zvíøátka, koèky, kosmonauti, dinosauøi;6.78;104.9;98.12;93.54;95
147324/266213;Samolepky plastické - zvíøátka, koèky, kosmonauti, dinosauøi;6.78;104.9;98.12;93.54;95
147324/266214;Samolepky plastické - zvíøátka, koèky, kosmonauti, dinosauøi;6.78;104.9;98.12;93.54;95
147324/266221;Samolepky plastické - zvíøátka, koèky, kosmonauti, dinosauøi;96.8;105.4;8.6;8.16;10
147325/265500;Samolepky plastické - zvíøátka, koèky, kosmonauti, dinosauøi;6.78;293.6;286.82;97.69;100
147325/265501;Samolepky plastické - zvíøátka, koèky, kosmonauti, dinosauøi;6.78;293.6;286.82;97.69;100
147325/266207;Samolepky plastické - zvíøátka, koèky, kosmonauti, dinosauøi;271.2;295.2;24.0;8.13;10
147325/266209;Samolepky plastické - zvíøátka, koèky, kosmonauti, dinosauøi;6.78;293.6;286.82;97.69;100
147325/266211;Samolepky plastické - zvíøátka, koèky, kosmonauti, dinosauøi;6.78;293.6;286.82;97.69;100
147325/266213;Samolepky plastické - zvíøátka, koèky, kosmonauti, dinosauøi;6.78;293.6;286.82;97.69;100
147325/266214;Samolepky plastické - zvíøátka, koèky, kosmonauti, dinosauøi;6.78;293.6;286.82;97.69;100
147325/266221;Samolepky plastické - zvíøátka, koèky, kosmonauti, dinosauøi;240.0;295.2;55.2;18.7;20
147126/265325;Ozdobná lepicí páska s dìtskım motivem šíøe 15 mm;2.46;159.6;157.14;98.46;100
147127/265325;Ozdobná lepicí páska s dìtskım motivem šíøe 15 mm;2.46;58.4;55.94;95.79;100
147128/265325;Ozdobná lepicí páska s dìtskım motivem šíøe 15 mm;2.46;114.0;111.54;97.84;100
147108/265486;Samolepicí ozdoby na lepicím prouku AB O10 mm;35.09;58.7;23.61;40.22;45
147109/265486;Samolepicí ozdoby na lepicím prouku AB O10 mm;105.27;114.6;9.33;8.14;10
147110/265486;Samolepicí ozdoby na lepicím prouku AB O10 mm;24.56;319.32;294.76;92.31;95
147102/265285;Samolepicí kvìt na lepicím prouku O8 mm;24.56;58.41;33.85;57.95;60
147103/265285;Samolepicí kvìt na lepicím prouku O8 mm;24.56;114.06;89.5;78.47;80
147104/265285;Samolepicí kvìt na lepicím prouku O8 mm;24.56;319.32;294.76;92.31;95
147099/265607;Samolepicí srdce na lepicím prouku multicolor O10 mm;24.56;58.41;33.85;57.95;60
147099/265608;Samolepicí srdce na lepicím prouku multicolor O10 mm;24.56;58.41;33.85;57.95;60
147099/265609;Samolepicí srdce na lepicím prouku multicolor O10 mm;24.56;58.41;33.85;57.95;60
147100/265607;Samolepicí srdce na lepicím prouku multicolor O10 mm;24.56;114.06;89.5;78.47;80
147100/265608;Samolepicí srdce na lepicím prouku multicolor O10 mm;24.56;114.06;89.5;78.47;80
147100/265609;Samolepicí srdce na lepicím prouku multicolor O10 mm;24.56;114.06;89.5;78.47;80
147101/265607;Samolepicí srdce na lepicím prouku multicolor O10 mm;24.56;319.32;294.76;92.31;95
147101/265608;Samolepicí srdce na lepicím prouku multicolor O10 mm;24.56;319.32;294.76;92.31;95
147101/265609;Samolepicí srdce na lepicím prouku multicolor O10 mm;24.56;319.32;294.76;92.31;95
147096/265283;Samolepicí srdce na lepicím prouku O10 mm;25.0;43.2;18.2;42.13;45
147096/265284;Samolepicí srdce na lepicím prouku O10 mm;15.0;26.7;11.7;43.82;45
147096/265507;Samolepicí srdce na lepicím prouku O10 mm;19.0;33.3;14.3;42.94;45
147097/265507;Samolepicí srdce na lepicím prouku O10 mm;57.0;65.0;8.0;12.31;15
147098/265283;Samolepicí srdce na lepicím prouku O10 mm;14.07;183.0;168.93;92.31;95
147098/265284;Samolepicí srdce na lepicím prouku O10 mm;14.07;183.0;168.93;92.31;95
147098/265507;Samolepicí srdce na lepicím prouku O10 mm;14.07;183.0;168.93;92.31;95
147105/265540;Samolepicí perly na lepicím prouku O5 mm;15.92;29.44;13.52;45.92;50
147105/265541;Samolepicí perly na lepicím prouku O5 mm;15.92;29.44;13.52;45.92;50
147106/265540;Samolepicí perly na lepicím prouku O5 mm;15.92;57.51;41.59;72.32;75
147106/265541;Samolepicí perly na lepicím prouku O5 mm;15.92;57.51;41.59;72.32;75
147107/265540;Samolepicí perly na lepicím prouku O5 mm;15.92;207.0;191.08;92.31;95
147107/265541;Samolepicí perly na lepicím prouku O5 mm;15.92;207.0;191.08;92.31;95
142281/259007;Dekoraèní metrá pavuèina;33.03;58.12;25.09;43.17;45
142281/259008;Dekoraèní metrá pavuèina;47.0;58.4;11.4;19.52;20
142282/259007;Dekoraèní metrá pavuèina;33.03;406.8;373.77;91.88;95
142282/259008;Dekoraèní metrá pavuèina;330.0;408.8;78.8;19.28;20
145529/263322;Filc / pls metrá tlouška 2 mm;0.0;1323.0;1323.0;100.0;100
148073/266693;Mrkací oèi O15 mm;0.63;4.16;3.53;84.86;85
148074/266693;Mrkací oèi O15 mm;0.63;13.6;12.97;95.37;100
148086/266688;"Oèi k nalepení Alláhovo oko s glitry O8; 10; 12; 14 mm";10.0;25.3;15.3;60.47;65
148086/266689;"Oèi k nalepení Alláhovo oko s glitry O8; 10; 12; 14 mm";10.0;25.3;15.3;60.47;65
148086/266690;"Oèi k nalepení Alláhovo oko s glitry O8; 10; 12; 14 mm";10.0;25.3;15.3;60.47;65
148086/266691;"Oèi k nalepení Alláhovo oko s glitry O8; 10; 12; 14 mm";1.5;2.5;1.0;40.0;40
148087/266688;"Oèi k nalepení Alláhovo oko s glitry O8; 10; 12; 14 mm";50.0;82.7;32.7;39.54;40
148087/266689;"Oèi k nalepení Alláhovo oko s glitry O8; 10; 12; 14 mm";50.0;82.7;32.7;39.54;40
148087/266690;"Oèi k nalepení Alláhovo oko s glitry O8; 10; 12; 14 mm";50.0;82.7;32.7;39.54;40
148087/266691;"Oèi k nalepení Alláhovo oko s glitry O8; 10; 12; 14 mm";7.5;8.4;0.9;10.71;15
148088/266688;"Oèi k nalepení Alláhovo oko s glitry O8; 10; 12; 14 mm";200.0;225.1;25.1;11.15;15
148088/266689;"Oèi k nalepení Alláhovo oko s glitry O8; 10; 12; 14 mm";200.0;225.1;25.1;11.15;15
148088/266690;"Oèi k nalepení Alláhovo oko s glitry O8; 10; 12; 14 mm";200.0;225.1;25.1;11.15;15
148088/266691;"Oèi k nalepení Alláhovo oko s glitry O8; 10; 12; 14 mm";200.0;225.1;25.1;11.15;15
148105/266702;Lepidlo univerzální B6000 na kov, keramiku, kámen, døevo, plast a papír 110 ml;41.5;99.2;57.7;58.17;60
148106/266702;Lepidlo univerzální B6000 na kov, keramiku, kámen, døevo, plast a papír 110 ml;166.0;258.3;92.3;35.73;40
148107/266702;Lepidlo univerzální B6000 na kov, keramiku, kámen, døevo, plast a papír 110 ml;498.0;542.4;44.4;8.19;10
148196/266865;Sklenìné oèi k nalepení O10 a 12 mm;1.72;40.9;39.18;95.79;100
148196/266866;Sklenìné oèi k nalepení O10 a 12 mm;1.72;40.9;39.18;95.79;100
148196/266867;Sklenìné oèi k nalepení O10 a 12 mm;1.72;40.9;39.18;95.79;100
148196/266868;Sklenìné oèi k nalepení O10 a 12 mm;1.72;40.9;39.18;95.79;100
148196/266869;Sklenìné oèi k nalepení O10 a 12 mm;1.72;40.9;39.18;95.79;100
148196/266870;Sklenìné oèi k nalepení O10 a 12 mm;1.72;40.9;39.18;95.79;100
148196/266871;Sklenìné oèi k nalepení O10 a 12 mm;1.72;40.9;39.18;95.79;100
148196/266872;Sklenìné oèi k nalepení O10 a 12 mm;1.72;40.9;39.18;95.79;100
148197/266865;Sklenìné oèi k nalepení O10 a 12 mm;1.72;133.0;131.28;98.71;100
148197/266866;Sklenìné oèi k nalepení O10 a 12 mm;1.72;133.0;131.28;98.71;100
148197/266867;Sklenìné oèi k nalepení O10 a 12 mm;1.72;133.0;131.28;98.71;100
148197/266868;Sklenìné oèi k nalepení O10 a 12 mm;1.72;133.0;131.28;98.71;100
148197/266869;Sklenìné oèi k nalepení O10 a 12 mm;1.72;133.0;131.28;98.71;100
148197/266870;Sklenìné oèi k nalepení O10 a 12 mm;1.72;133.0;131.28;98.71;100
148197/266871;Sklenìné oèi k nalepení O10 a 12 mm;1.72;133.0;131.28;98.71;100
148197/266872;Sklenìné oèi k nalepení O10 a 12 mm;1.72;133.0;131.28;98.71;100
148198/266865;Sklenìné oèi k nalepení O10 a 12 mm;1.72;372.0;370.28;99.54;100
148198/266866;Sklenìné oèi k nalepení O10 a 12 mm;1.72;372.0;370.28;99.54;100
148198/266867;Sklenìné oèi k nalepení O10 a 12 mm;308.0;335.4;27.4;8.17;10
148198/266868;Sklenìné oèi k nalepení O10 a 12 mm;1.72;372.0;370.28;99.54;100
148198/266869;Sklenìné oèi k nalepení O10 a 12 mm;1.72;372.0;370.28;99.54;100
148198/266870;Sklenìné oèi k nalepení O10 a 12 mm;1.72;372.0;370.28;99.54;100
148198/266871;Sklenìné oèi k nalepení O10 a 12 mm;1.72;372.0;370.28;99.54;100
148198/266872;Sklenìné oèi k nalepení O10 a 12 mm;1.72;372.0;370.28;99.54;100
148302/267007;Kovovı zápich / drák na foto, pøání - srdce;2.54;90.6;88.06;97.2;100
148303/267007;Kovovı zápich / drák na foto, pøání - srdce;2.54;317.0;314.46;99.2;100
148405/267300;Vánoèní organza s vloèkami šíøe 50 cm;18.13;119.07;100.94;84.77;85
148405/267301;Vánoèní organza s vloèkami šíøe 50 cm;18.13;119.07;100.94;84.77;85
148405/267302;Vánoèní organza s vloèkami šíøe 50 cm;18.13;119.07;100.94;84.77;85
148406/267300;Vánoèní organza s vloèkami šíøe 50 cm;18.13;321.57;303.44;94.36;95
148406/267301;Vánoèní organza s vloèkami šíøe 50 cm;18.13;321.57;303.44;94.36;95
148406/267302;Vánoèní organza s vloèkami šíøe 50 cm;18.13;321.57;303.44;94.36;95
148639/267418;Bodce na svíèky O8 cm;14.4;97.24;82.84;85.19;90
148639/267683;Bodce na svíèky O8 cm;14.4;97.24;82.84;85.19;90
148640/267418;Bodce na svíèky O8 cm;14.4;705.2;690.8;97.96;100
148640/267683;Bodce na svíèky O8 cm;14.4;705.2;690.8;97.96;100
148677/267650;Vánoèní døevìné ozdoby skládací baòka, zvonek, andìl;13.55;32.23;18.68;57.96;60
148677/267651;Vánoèní døevìné ozdoby skládací baòka, zvonek, andìl;13.55;32.23;18.68;57.96;60
148677/267652;Vánoèní døevìné ozdoby skládací baòka, zvonek, andìl;13.55;32.23;18.68;57.96;60
148678/267650;Vánoèní døevìné ozdoby skládací baòka, zvonek, andìl;13.55;104.9;91.35;87.08;90
148678/267651;Vánoèní døevìné ozdoby skládací baòka, zvonek, andìl;13.55;104.9;91.35;87.08;90
148678/267652;Vánoèní døevìné ozdoby skládací baòka, zvonek, andìl;13.55;104.9;91.35;87.08;90
148679/267650;Vánoèní døevìné ozdoby skládací baòka, zvonek, andìl;13.55;146.9;133.35;90.78;95
148679/267651;Vánoèní døevìné ozdoby skládací baòka, zvonek, andìl;13.55;146.9;133.35;90.78;95
148679/267652;Vánoèní døevìné ozdoby skládací baòka, zvonek, andìl;13.55;146.9;133.35;90.78;95
148686/267497;Døevìnı kolíèek enich, nevìsta - mix;48.0;53.2;5.2;9.77;10
148680/267494;Vánoèní døevìnı kolíèek snìhulák, sob;5.92;70.4;64.48;91.59;95
148680/267495;Vánoèní døevìnı kolíèek snìhulák, sob;5.92;70.4;64.48;91.59;95
148681/267494;Vánoèní døevìnı kolíèek snìhulák, sob;5.92;189.84;183.92;96.88;100
148681/267495;Vánoèní døevìnı kolíèek snìhulák, sob;5.92;189.84;183.92;96.88;100
148776/267809;Srdce na drátku;1.25;23.1;21.85;94.59;95
148776/267810;Srdce na drátku;1.25;23.1;21.85;94.59;95
148776/267811;Srdce na drátku;1.25;23.1;21.85;94.59;95
148777/267809;Srdce na drátku;1.25;45.0;43.75;97.22;100
148777/267810;Srdce na drátku;1.25;45.0;43.75;97.22;100
148777/267811;Srdce na drátku;1.25;45.0;43.75;97.22;100
148778/267809;Srdce na drátku;1.25;136.0;134.75;99.08;100
148778/267810;Srdce na drátku;1.25;136.0;134.75;99.08;100
148778/267811;Srdce na drátku;1.25;136.0;134.75;99.08;100
148780/267746;Srdce na drátku;1.52;28.3;26.78;94.63;95
148780/267747;Srdce na drátku;1.52;28.3;26.78;94.63;95
148780/267748;Srdce na drátku;1.52;28.3;26.78;94.63;95
148781/267746;Srdce na drátku;1.52;54.9;53.38;97.23;100
148781/267747;Srdce na drátku;1.52;54.9;53.38;97.23;100
148781/267748;Srdce na drátku;1.52;54.9;53.38;97.23;100
148782/267746;Srdce na drátku;147.0;160.5;13.5;8.41;10
148782/267747;Srdce na drátku;147.0;160.5;13.5;8.41;10
148782/267748;Srdce na drátku;147.0;160.5;13.5;8.41;10
148801/267661;Umìlá jablíèka na drátku metalická;3.48;14.5;11.02;76.0;75
148801/267662;Umìlá jablíèka na drátku metalická;3.48;14.5;11.02;76.0;75
148802/267661;Umìlá jablíèka na drátku metalická;3.48;47.2;43.72;92.63;95
148802/267662;Umìlá jablíèka na drátku metalická;3.48;47.2;43.72;92.63;95
148803/267661;Umìlá jablíèka na drátku metalická;3.48;189.0;185.52;98.16;100
148803/267662;Umìlá jablíèka na drátku metalická;3.48;189.0;185.52;98.16;100
148798/267829;Umìlá jablíèka na drátku;4.66;33.24;28.58;85.98;90
148799/267829;Umìlá jablíèka na drátku;4.66;86.52;81.86;94.61;95
148899/267829;Umìlá jablíèka na drátku;233.0;254.0;21.0;8.27;10
156370/267829;Umìlá jablíèka na drátku;4.66;505.0;500.34;99.08;100
148794/267869;Umìlá jablíèka na drátku;2.54;30.2;27.66;91.59;95
148794/267870;Umìlá jablíèka na drátku;2.54;30.2;27.66;91.59;95
148795/267869;Umìlá jablíèka na drátku;2.54;58.95;56.41;95.69;100
148795/267870;Umìlá jablíèka na drátku;2.54;58.95;56.41;95.69;100
148796/267869;Umìlá jablíèka na drátku;2.54;138.0;135.46;98.16;100
148796/267870;Umìlá jablíèka na drátku;2.54;138.0;135.46;98.16;100
148784/267602;Beruška na drátku k aranování;3.39;35.25;31.86;90.38;95
148785/267602;Beruška na drátku k aranování;3.39;137.7;134.31;97.54;100
148786/267602;Beruška na drátku k aranování;3.39;367.0;363.61;99.08;100
148788/267603;Umìlé dınì;4.07;19.32;15.25;78.93;80
148788/280483;Umìlé dınì;4.07;19.32;15.25;78.93;80
148789/267603;Umìlé dınì;70.0;79.1;9.1;11.5;15
148789/280483;Umìlé dınì;4.07;62.9;58.83;93.53;95
148790/267603;Umìlé dınì;250.0;276.7;26.7;9.65;10
156481/280483;Umìlé dınì;4.07;441.0;436.93;99.08;100
148855/267775;Mozaikové kamínky sklenìné;39.93;67.5;27.57;40.84;45
148855/267776;Mozaikové kamínky sklenìné;0.0;67.5;67.5;100.0;100
148855/267777;Mozaikové kamínky sklenìné;39.93;67.5;27.57;40.84;45
148855/267778;Mozaikové kamínky sklenìné;19.0;33.8;14.8;43.79;45
148856/267778;Mozaikové kamínky sklenìné;95.0;109.8;14.8;13.48;15
148857/267778;Mozaikové kamínky sklenìné;540.0;614.9;74.9;12.18;15
148862/267767;Umìlé aludy na drátku;2.96;42.3;39.34;93.0;95
148863/267767;Umìlé aludy na drátku;2.96;82.62;79.66;96.42;100
148864/267767;Umìlé aludy na drátku;2.96;231.84;228.88;98.72;100
149076/268080;Nano páska oboustranná barevná šíøe 2 cm;16.39;30.31;13.92;45.93;50
149076/268081;Nano páska oboustranná barevná šíøe 2 cm;16.39;30.31;13.92;45.93;50
149076/268082;Nano páska oboustranná barevná šíøe 2 cm;16.39;30.31;13.92;45.93;50
149076/268083;Nano páska oboustranná barevná šíøe 2 cm;16.39;30.31;13.92;45.93;50
149076/268084;Nano páska oboustranná barevná šíøe 2 cm;16.39;30.31;13.92;45.93;50
149076/268085;Nano páska oboustranná barevná šíøe 2 cm;16.39;30.31;13.92;45.93;50
149077/268080;Nano páska oboustranná barevná šíøe 2 cm;16.39;59.22;42.83;72.32;75
149077/268081;Nano páska oboustranná barevná šíøe 2 cm;16.39;59.22;42.83;72.32;75
149077/268082;Nano páska oboustranná barevná šíøe 2 cm;16.39;59.22;42.83;72.32;75
149077/268083;Nano páska oboustranná barevná šíøe 2 cm;16.39;59.22;42.83;72.32;75
149077/268084;Nano páska oboustranná barevná šíøe 2 cm;16.39;59.22;42.83;72.32;75
149077/268085;Nano páska oboustranná barevná šíøe 2 cm;16.39;59.22;42.83;72.32;75
149078/268080;Nano páska oboustranná barevná šíøe 2 cm;16.39;106.56;90.17;84.62;85
149078/268081;Nano páska oboustranná barevná šíøe 2 cm;16.39;106.56;90.17;84.62;85
149078/268082;Nano páska oboustranná barevná šíøe 2 cm;16.39;106.56;90.17;84.62;85
149078/268083;Nano páska oboustranná barevná šíøe 2 cm;16.39;106.56;90.17;84.62;85
149078/268084;Nano páska oboustranná barevná šíøe 2 cm;16.39;106.56;90.17;84.62;85
149078/268085;Nano páska oboustranná barevná šíøe 2 cm;16.39;106.56;90.17;84.62;85
149090/268105;Dárková krabièka srdce se stuhou;15.25;307.56;292.31;95.04;100
149090/268106;Dárková krabièka srdce se stuhou;15.25;307.56;292.31;95.04;100
149091/268105;Dárková krabièka srdce se stuhou;15.25;430.56;415.31;96.46;100
149091/268106;Dárková krabièka srdce se stuhou;15.25;430.56;415.31;96.46;100
149088/268103;Dárková krabièka se stuhou a provázkem;10.29;191.28;180.99;94.62;95
149088/268104;Dárková krabièka se stuhou a provázkem;10.29;191.28;180.99;94.62;95
149089/268103;Dárková krabièka se stuhou a provázkem;10.29;267.84;257.55;96.16;100
